Customer_ID,Age,Gender,City,Employment_Type,Annual_Income,Loan_Amount,Loan_Purpose,Credit_Score,Loan_Tenure_Years,EMI_Amount,Payment_History,Loan_Status
CUST01723,52,Female,Ahmedabad,Business Owner,1619920,1894277,Personal Loan,892,7,22550.92,Missed,Defaulted
CUST01184,23,Female,Lucknow,Self-Employed,2224241,387462,Car Loan,732,6,5381.42,Excellent,Rejected
CUST00525,33,Male,Bangalore,Freelancer,268920,539415,Home Loan,406,19,2365.86,Excellent,Defaulted
CUST01060,44,Female,Delhi,Self-Employed,1430746,4140284,Car Loan,655,9,38335.96,Delayed,Approved
CUST00541,60,Female,Hyderabad,Business Owner,686799,3009470,Home Loan,339,8,31348.65,Missed,Defaulted
CUST01195,26,Male,Pune,Salaried,1160652,2767892,Education Loan,765,13,17742.9,Excellent,Approved
CUST01679,29,Male,Mumbai,Business Owner,1211930,3043349,Car Loan,594,19,13348.02,Excellent,Rejected
CUST00749,55,Male,Hyderabad,Business Owner,2423650,4178784,Personal Loan,381,7,49747.43,Excellent,Defaulted
CUST01891,41,Female,Mumbai,Salaried,804489,1665181,Personal Loan,323,7,19823.58,Delayed,Defaulted
CUST01431,64,Male,Jaipur,Freelancer,1341340,530350,Personal Loan,648,7,6313.69,Missed,Defaulted
CUST00485,62,Female,Lucknow,Freelancer,2028022,1455802,Education Loan,392,6,20219.47,Excellent,Defaulted
CUST01758,40,Female,Bangalore,Business Owner,605841,614174,Personal Loan,808,7,7311.6,Good,Approved
CUST00096,26,Male,Ahmedabad,Salaried,1324905,4340697,Education Loan,304,5,72344.95,Missed,Defaulted
CUST01021,47,Male,Delhi,Salaried,894780,4582889,Business Loan,754,18,21217.08,Missed,Defaulted
CUST00564,23,Male,Kolkata,Business Owner,1484294,1340894,Car Loan,850,1,111741.17,Good,Approved
CUST01265,61,Male,Ahmedabad,Self-Employed,393069,2487587,Home Loan,399,2,103649.46,Excellent,Defaulted
CUST00743,38,Male,Chennai,Self-Employed,1009178,4800014,Education Loan,305,11,36363.74,Missed,Defaulted
CUST00864,30,Female,Pune,Freelancer,1843312,3520431,Personal Loan,569,1,293369.25,Delayed,Rejected
CUST01599,62,Male,Delhi,Self-Employed,1233668,1768562,Home Loan,378,18,8187.79,Delayed,Defaulted
CUST01715,61,Male,Jaipur,Freelancer,938096,56464,Car Loan,612,17,276.78,Delayed,Rejected
CUST01485,58,Male,Bangalore,Freelancer,562916,2244358,Education Loan,414,2,93514.92,Missed,Defaulted
CUST00892,41,Female,Pune,Business Owner,413981,2700432,Business Loan,569,10,22503.6,Delayed,Defaulted
CUST01578,33,Male,Lucknow,Salaried,873647,2615820,Personal Loan,706,10,21798.5,Delayed,Approved
CUST01039,39,Male,Kolkata,Self-Employed,2190922,2076819,Business Loan,622,13,13312.94,Good,Rejected
CUST00207,27,Female,Kolkata,Self-Employed,1730891,1284215,Education Loan,368,11,9728.9,Delayed,Defaulted
CUST00393,38,Female,Jaipur,Freelancer,544710,2649327,Home Loan,564,15,14718.48,Excellent,Rejected
CUST00795,38,Male,Delhi,Freelancer,2225739,2122723,Education Loan,558,10,17689.36,Missed,Defaulted
CUST00871,52,Male,Chennai,Self-Employed,1925322,198725,Home Loan,373,1,16560.42,Missed,Defaulted
CUST00398,47,Male,Chennai,Business Owner,2320539,2999311,Business Loan,375,11,22722.05,Delayed,Defaulted
CUST00767,53,Female,Pune,Freelancer,1524667,226355,Home Loan,791,4,4715.73,Excellent,Approved
CUST01880,41,Male,Delhi,Self-Employed,2156874,2989701,Personal Loan,448,6,41523.62,Good,Defaulted
CUST01242,43,Male,Mumbai,Salaried,701590,4412200,Education Loan,531,9,40853.7,Excellent,Defaulted
CUST01029,59,Male,Delhi,,1700134,4082371,Home Loan,351,13,26169.04,Missed,Defaulted
CUST01793,63,Male,Bangalore,Self-Employed,898787,2516511,Personal Loan,676,19,11037.33,Good,Rejected
CUST00643,38,Male,Pune,Salaried,419055,1650741,Car Loan,711,2,68780.88,Excellent,Rejected
CUST01932,30,Female,Lucknow,Freelancer,1606150,3567778,Business Loan,639,14,21236.77,Good,Approved
CUST00613,39,Female,Bangalore,Self-Employed,1390631,3177022,Education Loan,523,18,14708.44,Missed,Defaulted
CUST01763,24,Male,Hyderabad,Salaried,1930085,2515596,Business Loan,799,19,11033.32,Delayed,Approved
CUST00961,60,Male,Delhi,Business Owner,217297,2430612,Education Loan,822,11,18413.73,Missed,Defaulted
CUST01571,31,Female,Hyderabad,Self-Employed,2359173,3249362,Education Loan,351,9,30086.69,Missed,Defaulted
CUST00726,55,Male,Lucknow,Freelancer,954105,4925217,Personal Loan,810,11,37312.25,Good,Rejected
CUST00684,24,Male,Lucknow,Business Owner,,3882809,Home Loan,610,4,80891.85,Good,Approved
CUST00099,62,Male,Bangalore,Salaried,1564973,1960332,Business Loan,481,15,10890.73,Delayed,Defaulted
CUST00805,49,Female,Kolkata,Freelancer,1684738,4995697,Education Loan,797,1,416308.08,Excellent,Approved
CUST01752,29,Female,Kolkata,Freelancer,1538306,3972380,Personal Loan,351,4,82757.92,Good,Defaulted
CUST01598,34,Female,Bangalore,Self-Employed,1223920,2425100,Car Loan,802,2,101045.83,Excellent,Approved
CUST00407,61,Male,Mumbai,Salaried,1426134,631904,Education Loan,445,5,10531.73,Excellent,Defaulted
CUST00503,53,Female,Lucknow,Self-Employed,716595,906636,Home Loan,623,4,18888.25,Delayed,Approved
CUST01072,30,Female,Ahmedabad,Business Owner,325438,3978685,Education Loan,,5,66311.42,Delayed,Defaulted
CUST01057,62,Male,Jaipur,Freelancer,621280,3846315,Business Loan,323,12,26710.52,Missed,Defaulted
CUST00930,35,Male,Bangalore,Self-Employed,694178,1177109,Education Loan,,6,16348.74,Good,Rejected
CUST00780,27,Male,Kolkata,Freelancer,691450,91743,Home Loan,570,17,449.72,Good,Rejected
CUST01864,35,Male,Jaipur,Freelancer,1762518,3846098,Car Loan,893,12,26709.01,Delayed,Approved
CUST00201,32,Male,Lucknow,,1690036,2559907,Education Loan,728,6,35554.26,Good,Rejected
CUST00135,25,Male,Jaipur,Freelancer,1347116,915256,Education Loan,310,2,38135.67,Delayed,Defaulted
CUST01052,52,Female,Lucknow,Salaried,2427503,1744000,Personal Loan,632,11,13212.12,Missed,Defaulted
CUST00041,46,Female,Hyderabad,Business Owner,1569909,1250532,Education Loan,356,15,6947.4,Excellent,Defaulted
CUST01018,52,Male,Lucknow,Self-Employed,1706145,113014,Car Loan,398,3,3139.28,Missed,Defaulted
CUST00231,61,Male,Kolkata,Self-Employed,,3080486,Education Loan,350,15,17113.81,Delayed,Defaulted
CUST01514,48,Male,Delhi,Salaried,1194620,466690,Home Loan,321,19,2046.89,Missed,Defaulted
CUST01797,61,Female,Kolkata,Self-Employed,,1298749,Home Loan,668,13,8325.31,Delayed,Approved
CUST00379,29,Female,Chennai,Freelancer,1501367,3652571,Personal Loan,584,2,152190.46,Excellent,Rejected
CUST00289,33,Female,Hyderabad,Freelancer,2185957,2049117,Home Loan,691,3,56919.92,Missed,Defaulted
CUST00419,43,Female,Chennai,Freelancer,304555,3502629,Education Loan,692,15,19459.05,Missed,Defaulted
CUST01699,54,Male,Lucknow,Self-Employed,2351482,1243502,Home Loan,751,1,103625.17,Delayed,Rejected
CUST00392,40,Male,Chennai,Self-Employed,1041965,4882094,Car Loan,551,7,58120.17,Excellent,Rejected
CUST00593,62,Male,Bangalore,Business Owner,738645,4652606,Car Loan,813,13,29824.4,Good,Defaulted
CUST01523,53,Male,Chennai,Freelancer,1044081,1851951,Home Loan,866,7,22047.04,Excellent,Approved
CUST01163,35,Male,Jaipur,Salaried,1395885,4507632,Personal Loan,888,16,23477.25,Missed,Defaulted
CUST01087,38,Male,Hyderabad,Freelancer,842613,2583200,Home Loan,582,1,215266.67,Missed,Defaulted
CUST01496,55,Female,Ahmedabad,Freelancer,1178754,1048899,Home Loan,311,6,14568.04,Excellent,Defaulted
CUST00648,49,Female,Ahmedabad,Freelancer,280257,2388401,Personal Loan,350,17,11707.85,Excellent,Defaulted
CUST01153,29,Male,Delhi,Self-Employed,1672542,3070745,Education Loan,807,11,23263.22,Good,Approved
CUST01368,36,Female,Bangalore,Self-Employed,2437035,1052021,Education Loan,627,1,87668.42,Missed,Defaulted
CUST00521,57,Male,Mumbai,Freelancer,1919014,1792955,Business Loan,470,15,9960.86,Delayed,Defaulted
CUST01863,41,Female,Hyderabad,Self-Employed,709551,3344900,Home Loan,370,6,46456.94,Good,Defaulted
CUST01881,45,Female,Delhi,,1209869,2292365,Business Loan,387,16,11939.4,Delayed,Defaulted
CUST00065,57,Female,Delhi,Freelancer,701174,2057338,Car Loan,829,16,10715.3,Missed,Defaulted
CUST01837,24,Female,Jaipur,Business Owner,261753,1819361,Home Loan,567,19,7979.65,Good,Defaulted
CUST00015,45,Male,Bangalore,Business Owner,1557133,4141685,Car Loan,535,10,34514.04,Excellent,Rejected
CUST01181,57,Male,Pune,Business Owner,1140240,367942,Home Loan,773,9,3406.87,Missed,Defaulted
CUST01065,57,Male,Chennai,Self-Employed,1672178,360435,Home Loan,795,9,3337.36,Delayed,Rejected
CUST00493,57,Male,Delhi,Business Owner,1701584,3402214,Car Loan,828,13,21809.06,Good,Approved
CUST00380,26,Female,Pune,Self-Employed,1178836,1187613,Car Loan,495,10,9896.78,Excellent,Defaulted
CUST00188,49,Male,Jaipur,Business Owner,304211,1540017,Car Loan,580,19,6754.46,Missed,Defaulted
CUST00764,25,Female,Kolkata,Self-Employed,1276941,4202092,Business Loan,345,12,29181.19,Good,Defaulted
CUST00217,41,Female,Pune,Freelancer,1135772,1967577,Personal Loan,449,13,12612.67,Good,Defaulted
CUST00792,43,Female,Hyderabad,,1323389,1326485,Business Loan,514,3,36846.81,Delayed,Rejected
CUST01077,46,Female,Jaipur,Salaried,835719,3048778,Personal Loan,805,15,16937.66,Delayed,Approved
CUST00879,27,Female,Pune,Freelancer,391420,104745,Home Loan,328,1,8728.75,Delayed,Defaulted
CUST00338,63,Female,Hyderabad,Salaried,2189968,2483351,Personal Loan,452,12,17245.49,Delayed,Defaulted
CUST01773,42,Female,Kolkata,Self-Employed,626674,1985772,Home Loan,443,7,23640.14,Missed,Defaulted
CUST00720,23,Female,Ahmedabad,Self-Employed,1353224,3674656,Car Loan,313,16,19138.83,Delayed,Defaulted
CUST01749,46,Female,Hyderabad,Salaried,352353,1830832,Business Loan,748,3,50856.44,Good,Rejected
CUST00296,48,Male,Hyderabad,Salaried,1444289,3461134,Education Loan,368,17,16966.34,Missed,Defaulted
CUST01726,33,Female,Pune,Salaried,1649466,2126259,Business Loan,376,15,11812.55,Delayed,Defaulted
CUST01017,48,Male,Delhi,Freelancer,1307054,1707583,Business Loan,837,9,15810.95,Good,Approved
CUST01276,57,Female,Delhi,Self-Employed,1261404,797948,Education Loan,570,18,3694.2,Missed,Defaulted
CUST01751,57,Female,Pune,Salaried,1783306,2414825,Personal Loan,639,18,11179.75,Excellent,Approved
CUST01486,34,Female,Lucknow,Business Owner,378048,1858566,Home Loan,420,2,77440.25,Delayed,Defaulted
CUST00456,45,Male,Kolkata,Salaried,1363490,1440254,Car Loan,762,9,13335.69,Good,Approved
CUST00578,27,Female,Pune,Freelancer,1408948,563953,Home Loan,538,6,7832.68,Missed,Defaulted
CUST00816,39,Female,Hyderabad,Business Owner,2275712,1669282,Business Loan,891,5,27821.37,Good,Approved
CUST01887,52,Male,Jaipur,Freelancer,1221436,4910345,Education Loan,681,6,68199.24,Good,Rejected
CUST00270,50,Female,Delhi,Freelancer,1436180,1688846,Education Loan,599,8,17592.15,Delayed,Rejected
CUST00996,54,Female,Hyderabad,Salaried,2055546,2384482,Car Loan,432,18,11039.27,Excellent,Defaulted
CUST00202,38,Male,Chennai,Salaried,2009377,1856210,Car Loan,733,15,10312.28,Missed,Defaulted
CUST00162,48,Male,Mumbai,Salaried,1946621,2545389,Personal Loan,525,13,16316.6,Delayed,Rejected
CUST01580,56,Male,Ahmedabad,Self-Employed,908672,4128813,Car Loan,661,4,86016.94,Good,Rejected
CUST00730,48,Female,Pune,Self-Employed,1211316,1411425,Education Loan,520,7,16802.68,Missed,Defaulted
CUST00402,22,Female,Ahmedabad,Salaried,1892110,798692,Business Loan,821,9,7395.3,Excellent,Approved
CUST00703,52,Female,Hyderabad,Self-Employed,571233,665416,Business Loan,330,16,3465.71,Missed,Defaulted
CUST01501,27,Male,Jaipur,Self-Employed,1255991,4255089,Business Loan,463,3,118196.92,Missed,Defaulted
CUST01846,22,Female,Delhi,Self-Employed,1304934,4295576,Personal Loan,613,14,25568.9,Good,Approved
CUST01796,39,Female,Delhi,Freelancer,2452641,4184608,Personal Loan,618,10,34871.73,Excellent,Approved
CUST01130,59,Male,Mumbai,Self-Employed,663937,516589,Education Loan,836,4,10762.27,Missed,Defaulted
CUST00566,50,Female,Chennai,Freelancer,1884351,1147996,Home Loan,,10,9566.63,Excellent,Rejected
CUST01414,33,Female,Pune,Salaried,1836091,4092942,Business Loan,490,16,21317.41,Delayed,Defaulted
CUST01022,64,Male,Mumbai,Business Owner,1071522,3241849,Business Loan,,12,22512.84,Good,Defaulted
CUST01026,32,Male,Bangalore,Salaried,2472919,1347682,Car Loan,550,18,6239.27,Good,Rejected
CUST01412,45,Male,Hyderabad,Salaried,1901591,867166,Business Loan,838,6,12043.97,Excellent,Approved
CUST01896,42,Male,Delhi,Freelancer,1391855,1400816,Education Loan,837,3,38911.56,Excellent,Approved
CUST01586,27,Female,Hyderabad,Business Owner,1583875,328518,Personal Loan,319,10,2737.65,Excellent,Defaulted
CUST01105,41,Female,Bangalore,Business Owner,1238336,4123542,Education Loan,692,10,34362.85,Missed,Defaulted
CUST00206,55,Female,Pune,Self-Employed,1164163,4990359,Business Loan,887,4,103965.81,Excellent,Rejected
CUST00035,28,Female,Lucknow,Freelancer,2053751,984048,Personal Loan,593,10,8200.4,Missed,Defaulted
CUST00776,49,Female,Hyderabad,Freelancer,2278808,2610837,Education Loan,315,19,11451.04,Good,Defaulted
CUST00509,34,Female,Ahmedabad,Salaried,2350224,966004,Home Loan,595,6,13416.72,Good,Rejected
CUST01452,34,Male,Delhi,Freelancer,967876,3451461,Car Loan,386,7,41088.82,Good,Defaulted
CUST01479,59,Male,Kolkata,Freelancer,425391,4153099,Home Loan,308,18,19227.31,Missed,Defaulted
CUST01497,61,Male,Hyderabad,Business Owner,347745,2148729,Home Loan,476,10,17906.08,Missed,Defaulted
CUST01391,50,Male,Bangalore,Salaried,,1417064,Home Loan,539,1,118088.67,,Rejected
CUST00092,29,Female,Pune,Self-Employed,1358423,3895474,Car Loan,845,12,27051.9,Good,Approved
CUST01364,61,Male,Jaipur,Business Owner,1184156,2648385,Personal Loan,560,12,18391.56,Delayed,Rejected
CUST00898,35,Male,Chennai,Salaried,1398734,3650952,Education Loan,831,19,16012.95,Good,Approved
CUST00565,26,Female,Delhi,Self-Employed,2347753,758092,Personal Loan,856,7,9024.9,Excellent,Approved
CUST01370,50,Female,Lucknow,Business Owner,947852,1468314,Car Loan,362,19,6439.97,Good,Defaulted
CUST00777,63,Male,Chennai,Salaried,1557453,3724942,Personal Loan,870,18,17245.1,Good,Approved
CUST00242,37,Male,Bangalore,Salaried,1497638,921535,Car Loan,513,3,25598.19,Excellent,Rejected
CUST00014,61,Male,Jaipur,Self-Employed,1155154,2259853,Car Loan,737,6,31386.85,Excellent,Rejected
CUST00316,45,Female,Kolkata,Freelancer,1873879,4162732,Education Loan,832,6,57815.72,Delayed,Rejected
CUST00601,59,Male,Bangalore,Self-Employed,2367354,2956492,Personal Loan,613,5,49274.87,Missed,Defaulted
CUST00388,37,Female,Delhi,Business Owner,883404,3647170,Education Loan,578,4,75982.71,Missed,Defaulted
CUST01298,56,Male,Mumbai,Salaried,2478348,3894328,Personal Loan,320,4,81131.83,Delayed,Defaulted
CUST00167,27,Female,Jaipur,Self-Employed,2118370,3667597,Business Loan,374,11,27784.83,Excellent,Defaulted
CUST00841,55,Female,Delhi,Business Owner,,1973782,Personal Loan,635,7,23497.4,Missed,Defaulted
CUST00021,59,Male,Delhi,Salaried,624226,1308624,Car Loan,428,18,6058.44,Excellent,Defaulted
CUST00647,34,Female,Lucknow,Salaried,1456715,4464011,Home Loan,895,4,93000.23,Missed,Defaulted
CUST01843,33,Male,Ahmedabad,Salaried,855496,2978339,Personal Loan,440,15,16546.33,Missed,Defaulted
CUST01509,34,Male,Jaipur,Freelancer,2012105,3533978,Car Loan,552,7,42071.17,Good,Rejected
CUST01155,24,Female,Hyderabad,Salaried,862550,3352923,Personal Loan,797,19,14705.8,,Approved
CUST01529,57,Female,Kolkata,Freelancer,2435438,839148,Car Loan,756,1,69929,Missed,Defaulted
CUST00832,41,Female,Delhi,Freelancer,1234586,1201882,Home Loan,763,12,8346.4,Delayed,Approved
CUST01268,60,Female,Pune,Business Owner,1809473,3348273,Education Loan,695,10,27902.28,Missed,Defaulted
CUST01591,47,Female,Chennai,Freelancer,2367457,4767776,Business Loan,675,8,49664.33,Excellent,Approved
CUST01900,53,Male,Chennai,Salaried,270463,2087171,Education Loan,796,11,15811.9,Delayed,Defaulted
CUST00563,48,Female,Chennai,Salaried,1487087,4031383,Business Loan,695,16,20996.79,Delayed,Rejected
CUST01992,33,Male,Jaipur,Self-Employed,1997519,1429339,Car Loan,490,15,7940.77,Missed,Defaulted
CUST00687,58,Female,Ahmedabad,Salaried,1693934,2912349,Education Loan,454,4,60673.94,Missed,Defaulted
CUST00958,39,Male,Ahmedabad,Business Owner,899539,241896,Car Loan,487,10,2015.8,Good,Defaulted
CUST00190,58,Male,Mumbai,Self-Employed,687689,919446,Business Loan,719,12,6385.04,Good,Approved
CUST01807,63,Female,Chennai,Business Owner,497986,1154315,Home Loan,747,2,48096.46,Excellent,Approved
CUST00976,61,Female,Chennai,Salaried,1222788,2984317,Education Loan,787,1,248693.08,Missed,Defaulted
CUST00700,53,Male,Delhi,Self-Employed,1606368,806079,Business Loan,563,3,22391.08,Good,Rejected
CUST01500,54,Female,Hyderabad,Self-Employed,2267636,1001302,Home Loan,745,10,8344.18,Good,Approved
CUST01706,43,Female,Delhi,Self-Employed,1919374,4928274,Home Loan,379,17,24158.21,Missed,Defaulted
CUST00511,46,Female,Bangalore,Salaried,1271860,477244,Home Loan,623,3,13256.78,Delayed,Rejected
CUST01083,39,Female,Pune,Salaried,1406751,3906600,Personal Loan,692,10,32555,Delayed,Approved
CUST00475,56,Male,Pune,Self-Employed,2226683,3640437,Personal Loan,625,11,27579.07,Good,Approved
CUST01585,54,Male,Jaipur,Salaried,496063,4380972,Education Loan,413,3,121693.67,Missed,Defaulted
CUST00857,27,Male,Jaipur,Salaried,2433706,926336,Car Loan,422,2,38597.33,Missed,Defaulted
CUST00748,26,Female,Kolkata,Self-Employed,1513379,1477197,Home Loan,805,1,123099.75,Missed,Defaulted
CUST00253,40,Female,Pune,Salaried,1441597,2319409,Business Loan,,15,12885.61,Missed,Defaulted
CUST00022,23,Male,Ahmedabad,Self-Employed,1618897,1012452,Personal Loan,709,1,84371,Excellent,Rejected
CUST01338,43,Female,Bangalore,Self-Employed,798506,2443946,Home Loan,582,18,11314.56,Missed,Defaulted
CUST00460,54,Male,Chennai,Business Owner,1439444,4225318,Business Loan,495,3,117369.94,Missed,Defaulted
CUST01185,22,Male,Delhi,Self-Employed,934983,3978207,Personal Loan,452,1,331517.25,,Defaulted
CUST00277,57,Male,Kolkata,Business Owner,1533140,2432865,Personal Loan,624,16,12671.17,Good,Approved
CUST00956,63,Male,Pune,Self-Employed,948736,1671788,Car Loan,,14,9951.12,Missed,Defaulted
CUST01216,60,Female,Kolkata,Self-Employed,711511,4726103,Home Loan,315,2,196920.96,Missed,Defaulted
CUST00386,56,Male,Pune,Business Owner,1436497,2904119,Personal Loan,828,10,24200.99,Good,Approved
CUST00806,44,Male,Chennai,Self-Employed,601067,3161500,Business Loan,327,4,65864.58,Missed,Defaulted
CUST01438,26,Male,Chennai,Business Owner,875673,3962669,Personal Loan,,2,165111.21,Good,Defaulted
CUST01516,28,Female,Delhi,Freelancer,814741,3046244,Education Loan,739,14,18132.4,Good,Rejected
CUST00344,30,Female,Lucknow,Business Owner,1738510,2523188,Car Loan,667,5,42053.13,Delayed,Approved
CUST00770,50,Female,Ahmedabad,Self-Employed,1364795,170243,Personal Loan,810,17,834.52,,Approved
CUST01333,28,Female,Lucknow,Self-Employed,1112743,1722349,Business Loan,715,3,47843.03,Delayed,Approved
CUST01686,53,Female,Kolkata,Salaried,261842,2091215,Business Loan,835,6,29044.65,Delayed,Defaulted
CUST00131,34,Male,Mumbai,Freelancer,508623,3006151,Education Loan,654,4,62628.15,Delayed,Rejected
CUST01688,37,Male,Jaipur,Self-Employed,489134,3752590,Car Loan,836,18,17373.1,Excellent,Defaulted
CUST00872,27,Male,Pune,Salaried,1563501,541215,Education Loan,470,5,9020.25,Missed,Defaulted
CUST01124,39,Male,Mumbai,Self-Employed,2307359,1020278,Home Loan,688,14,6073.08,Excellent,Rejected
CUST01397,41,Male,Pune,Salaried,1174250,1975464,Business Loan,702,3,54874,Excellent,Rejected
CUST00088,29,Female,Lucknow,Self-Employed,2254780,4690176,Car Loan,578,16,24428,Good,Rejected
CUST01483,39,Female,Ahmedabad,Freelancer,1574073,4738195,Education Loan,704,16,24678.1,Missed,Defaulted
CUST00331,61,Female,Pune,Freelancer,1718087,1280796,Education Loan,536,4,26683.25,Excellent,Rejected
CUST01239,33,Female,Lucknow,Self-Employed,1283349,2877754,Education Loan,842,1,239812.83,Missed,Defaulted
CUST00467,61,Female,Pune,Freelancer,2365251,1384649,Business Loan,797,13,8875.96,Missed,Defaulted
CUST00122,47,Male,Lucknow,Salaried,1754205,1151267,Home Loan,816,6,15989.82,Good,Approved
